timestamp,right_hand_Accel_X,right_hand_Accel_Y,right_hand_Accel_Z,right_hand_Gyro_X,right_hand_Gyro_Y,right_hand_Gyro_Z,left_hand_Accel_X,left_hand_Accel_Y,left_hand_Accel_Z,left_hand_Gyro_X,left_hand_Gyro_Y,left_hand_Gyro_Z,right_leg_Accel_X,right_leg_Accel_Y,right_leg_Accel_Z,right_leg_Gyro_X,right_leg_Gyro_Y,right_leg_Gyro_Z,left_leg_Accel_X,left_leg_Accel_Y,left_leg_Accel_Z,left_leg_Gyro_X,left_leg_Gyro_Y,left_leg_Gyro_Z
20189.801,0.4738,7.925,5.9916,0.28,-1.26,0.91,0.8662,-9.7101,-1.2203,6.16,-1.12,-0.98,0.0096,-0.1676,8.521,-1.3893,-0.5115,-0.3282,-0.3424,-7.2664,-6.6702,-3.3893,1.0611,0.3969
20277.987,0.4929,7.9681,6.0251,0.84,-1.4,1.12,0.8279,-9.7005,-1.0337,-2.66,-2.03,-1.26,0.0072,-0.1293,8.5353,-1.1756,-0.4122,-0.5878,-0.328,-7.3287,-6.6822,-3.2214,1.084,0.4275
20369.013,0.4881,7.925,5.9773,-0.21,-0.98,1.26,0.8327,-9.6479,-1.1007,5.6,-1.26,-0.98,0.0622,-0.1772,8.509,-1.5038,-0.4351,-0.4962,-0.3424,-7.367,-6.6655,-3.2977,1.084,0.2901
20458.078,0.4738,7.9777,6.0299,0.7,-1.33,0.84,0.8662,-9.7292,-1.4548,-3.22,-1.54,-1.12,-0.0096,-0.2035,8.5521,-1.3893,-0.3969,-0.5878,-0.3376,-7.3023,-6.7373,-3.2443,1.0382,0.4275
20549.636,0.4977,7.949,6.0108,0.42,-1.33,1.12,0.7992,-9.6622,-0.6221,0.84,-1.61,-1.26,0.0551,-0.0622,8.5186,-1.313,-0.6718,-0.3359,-0.419,-7.3502,-6.7564,-3.2977,1.084,0.374
20671.578,0.5073,7.9633,6.0203,0.98,-1.33,1.19,0.8471,-9.7053,-1.5027,4.69,-1.19,-0.91,0.0215,-0.1796,8.5114,-1.4351,-0.6107,-0.5573,-0.3663,-7.2903,-6.6559,-3.1145,0.9847,0.4198
20760.542,0.4929,7.9394,6.0156,-0.07,-1.05,1.26,0.8183,-9.6957,-0.9332,-1.89,-2.03,-1.19,-0.0072,-0.1317,8.5641,-1.458,-0.7099,-0.5725,-0.3184,-7.3191,-6.62,-3.0763,1.0458,0.4046
20852.756,0.4786,7.9394,6.0395,1.12,-1.26,0.98,0.8614,-9.7053,-1.4644,5.67,-1.12,-0.98,0.0335,-0.1939,8.5569,-1.4198,-0.6489,-0.4733,-0.2993,-7.3023,-6.7588,-3.145,1.0458,0.2977
20939.624,0.5121,7.9442,6.0156,0.77,-1.33,1.12,0.7992,-9.6479,-0.7609,-2.59,-2.38,-1.26,0.0287,-0.1628,8.5449,-1.3588,-0.6183,-0.374,-0.3424,-7.3071,-6.7205,-3.2443,1.0611,0.3511
21029.395,0.4786,7.925,6.0203,0.0,-1.26,0.98,0.8758,-9.6861,-1.3974,6.44,-0.98,-0.98,0.0646,-0.1221,8.4467,-1.374,-0.229,-0.5954,-0.3591,-7.2927,-6.6607,-3.1679,1.1603,0.4427
21118.386,0.5073,7.9537,6.0251,0.7,-1.33,0.98,0.8183,-9.7244,-1.0433,-6.09,-2.59,-1.26,0.0168,-0.0862,8.4396,-1.4046,-0.8015,-0.4656,-0.3735,-7.264,-6.7684,-3.2748,0.9847,0.3588
21209.544,0.4738,7.9202,5.9964,0.49,-1.26,0.98,0.8758,-9.6957,-1.139,7.14,-1.05,-0.91,0.0838,-0.1532,8.5808,-1.2443,-0.4809,-0.4656,-0.3328,-7.2951,-6.7133,-3.2214,0.9237,0.4198
21328.599,0.5025,7.9585,6.0347,0.56,-1.26,1.12,0.8375,-9.7101,-1.3161,-5.04,-2.45,-1.19,0.0287,-0.0958,8.5258,-1.2519,-0.5802,-0.5878,-0.3065,-7.2568,-6.8139,-3.3053,1.0305,0.4275
21421.196,0.4929,7.9155,6.0299,0.42,-1.19,1.05,0.8423,-9.6622,-1.1342,3.36,-1.54,-1.12,0.0239,-0.1772,8.4922,-1.1908,-0.5802,-0.5115,-0.2921,-7.2832,-6.6583,-3.1756,1.1145,0.2824
21540.093,0.469,7.9777,6.0395,1.26,-1.47,1.12,0.8375,-9.7196,-1.0337,-0.84,-1.89,-1.12,0.0287,-0.1077,8.5329,-1.3817,-0.3588,-0.3053,-0.34,-7.3167,-6.7014,-3.1298,0.9695,0.3053
21598.481,0.4929,7.9202,5.9773,0.0,-1.12,1.12,0.8518,-9.6479,-1.0768,4.62,-1.54,-1.12,0.0575,-0.1748,8.4827,-1.3359,-0.5573,-0.4351,-0.3543,-7.3119,-6.7876,-3.2748,0.9542,0.4046
21689.964,0.469,7.9681,6.0347,0.84,-1.33,1.05,0.8566,-9.7388,-1.5458,-2.1,-2.17,-1.05,0.0048,-0.1269,8.4467,-1.1756,-0.3664,-0.4351,-0.3496,-7.3119,-6.699,-3.0534,1.1374,0.458
21781.352,0.5025,7.9442,6.006,0.28,-1.33,1.12,0.8088,-9.6239,-0.6413,0.0,-1.82,-1.19,-0.0024,-0.1389,8.5569,-1.4122,-0.6794,-0.7176,-0.3663,-7.2616,-6.79,-3.3282,1.0534,0.4198
21872.327,0.4738,7.9585,6.0012,0.77,-1.19,1.12,0.8614,-9.7101,-1.5075,4.34,-1.33,-0.98,0.0335,-0.1867,8.5305,-1.2977,-0.6565,-0.4962,-0.3998,-7.2999,-6.6798,-3.1221,1.0611,0.4122
21960.202,0.5025,7.9394,6.0347,0.35,-1.12,1.05,0.8375,-9.7196,-0.9523,-1.82,-1.89,-1.12,0.0,-0.1197,8.5569,-1.4656,-0.687,-0.5496,-0.3256,-7.3191,-6.7971,-3.2595,1.1679,0.3817
22081.917,0.4786,7.9537,6.0251,0.63,-1.33,0.98,0.8566,-9.7292,-1.4596,3.92,-1.05,-0.91,-0.0024,-0.1317,8.5401,-1.374,-0.5573,-0.6489,-0.3208,-7.3263,-6.7325,-3.2901,1.0382,0.4656
22172.771,0.4881,7.949,6.0156,0.84,-1.26,1.19,0.7992,-9.6957,-0.9093,-2.59,-2.1,-1.26,-0.0215,-0.1221,8.5736,-1.3435,-0.6947,-0.4809,-0.2969,-7.288,-6.6511,-3.2519,1.1908,0.3893
22258.047,0.4786,7.9202,5.9821,-0.28,-1.12,1.05,0.8662,-9.6766,-1.2586,5.18,-1.19,-1.05,0.0263,-0.1317,8.3749,-1.2901,-0.5496,-0.626,-0.3232,-7.2808,-6.699,-3.3893,1.229,0.2748
22348.387,0.5121,7.9633,6.0491,0.84,-1.19,0.98,0.8231,-9.7244,-1.3113,-3.99,-2.31,-1.26,-0.0263,-0.1604,8.5018,-1.5038,-0.6336,-0.626,-0.3496,-7.3334,-6.6128,-3.3817,1.1145,0.4198
22439.11,0.4738,7.9537,5.9916,0.42,-1.19,1.12,0.8327,-9.6335,-1.0816,4.41,-1.33,-1.05,0.0,-0.1532,8.521,-1.4427,-0.6336,-0.542,-0.2849,-7.3191,-6.6463,-3.2443,1.1908,0.4733
22530.254,0.4929,7.9968,6.0108,1.33,-1.33,1.05,0.871,-9.7292,-1.3639,0.91,-1.61,-1.05,-0.0479,-0.1532,8.5641,-1.3511,-0.6031,-0.4198,-0.3376,-7.343,-6.7397,-3.1832,1.0687,0.4962
22621.403,0.4786,7.9107,6.0108,-0.42,-1.05,1.05,0.8279,-9.6622,-0.8088,2.87,-1.82,-1.12,-0.0239,-0.1556,8.4922,-1.2519,-0.4809,-0.6183,-0.3519,-7.2784,-6.7038,-3.1527,1.2748,0.4275
22740.127,0.5025,7.9825,6.0203,1.33,-1.47,0.91,0.8662,-9.7196,-1.5123,-1.4,-1.89,-1.05,0.0407,-0.1604,8.5641,-1.2595,-0.3969,-0.4427,-0.3328,-7.3502,-6.7469,-3.2595,1.374,0.4351
22830.656,0.4786,7.9394,5.9868,0.56,-1.26,1.12,0.804,-9.6526,-0.6987,1.61,-1.68,-1.19,0.0335,-0.1508,8.5545,-1.2519,-0.626,-0.687,-0.3615,-7.3717,-6.6942,-3.0611,0.9695,0.3817
22920.72,0.4738,7.9777,6.0156,0.56,-1.19,0.91,0.8423,-9.7292,-1.4644,3.5,-1.4,-0.98,0.0766,-0.2274,8.4707,-1.229,-0.542,-0.7176,-0.3472,-7.2927,-6.7086,-3.2748,1.2214,0.4275
23009.918,0.5121,7.9346,6.006,0.7,-1.26,1.05,0.804,-9.6766,-0.7609,-4.2,-2.24,-1.26,0.0599,-0.1197,8.4874,-1.2519,-0.6412,-0.3359,-0.3065,-7.3047,-6.596,-3.3435,1.0534,0.3053
23099.908,0.4977,7.9777,6.0156,0.91,-1.4,1.05,0.8853,-9.7005,-1.5553,4.34,-0.91,-0.98,0.0575,-0.2059,8.4036,-1.1908,-0.6718,-0.3969,-0.3591,-7.3047,-6.7756,-3.3511,1.0687,0.4809
23190.599,0.4929,7.925,6.0108,0.21,-1.12,1.12,0.7896,-9.7005,-0.8614,-2.73,-2.24,-1.19,0.0024,-0.1748,8.5497,-1.3359,-0.6107,-0.5725,-0.3352,-7.2784,-6.7181,-3.0687,1.0992,0.3359
23278.053,0.4546,7.925,6.0012,0.56,-1.26,1.12,0.8471,-9.6957,-1.2538,5.11,-1.19,-1.05,0.0838,-0.1053,8.4683,-1.2061,-0.4275,-0.5038,-0.3567,-7.276,-6.8115,-3.3359,1.2366,0.4885
23368.869,0.4977,8.0064,6.0299,1.12,-1.47,1.12,0.804,-9.6957,-1.1246,-3.85,-2.24,-1.26,-0.0599,-0.1317,8.5186,-1.4962,-0.6565,-0.6336,-0.3424,-7.331,-6.6487,-3.2061,1.145,0.2748
23489.221,0.4881,7.9107,5.9821,-0.28,-0.98,1.12,0.8423,-9.6766,-0.8231,6.09,-1.05,-0.91,0.0718,-0.1437,8.4659,-1.4885,-0.6718,-0.4198,-0.4166,-7.3095,-6.6535,-3.1603,0.9771,0.3664
23581.465,0.5168,7.9681,6.0443,0.7,-1.26,0.98,0.8518,-9.7484,-1.2538,-2.45,-1.96,-1.26,0.0048,-0.1628,8.5569,-1.4962,-0.5038,-0.5115,-0.3136,-7.3598,-6.7469,-3.0534,1.0611,0.2977
23669.828,0.4786,7.9585,5.9964,0.28,-1.26,1.12,0.8375,-9.6814,-0.8566,4.97,-1.68,-1.12,0.0575,-0.1532,8.4731,-1.3206,-0.3969,-0.6641,-0.3567,-7.3287,-6.7995,-3.1527,1.1374,0.374
23758.646,0.4834,7.9729,5.9868,0.77,-1.26,1.12,0.8662,-9.7101,-1.4118,0.42,-1.4,-0.98,-0.0168,-0.1724,8.5066,-1.3206,-0.5649,-0.6794,-0.3376,-7.3167,-6.6966,-3.1756,1.0611,0.2519
23849.821,0.4929,7.9298,6.0156,0.21,-1.26,1.12,0.8327,-9.6909,-0.8662,0.7,-1.75,-1.12,0.0431,-0.1149,8.497,-1.3664,-0.4427,-0.374,-0.2945,-7.3143,-6.7684,-3.1527,1.0916,0.6031
23939.985,0.469,7.9729,6.0347,1.19,-1.68,0.91,0.8327,-9.7196,-1.5458,2.38,-1.54,-1.12,0.091,-0.1389,8.5353,-1.626,-0.6183,-0.5115,-0.3424,-7.3478,-6.7373,-3.1908,1.0229,0.4504
24032.012,0.4977,7.9202,5.9533,0.21,-1.05,1.26,0.7896,-9.667,-0.737,-1.12,-2.03,-1.05,-0.012,-0.0551,8.5784,-1.458,-0.5496,-0.374,-0.3376,-7.2568,-6.7421,-3.3282,1.0534,0.4809
24150.338,0.469,7.9681,6.0203,0.35,-1.26,0.98,0.871,-9.734,-1.4548,4.62,-1.26,-1.05,-0.0024,-0.158,8.5593,-1.2214,-0.5802,-0.8397,-0.4501,-7.3047,-6.6511,-2.9924,1.1221,0.3664
24240.448,0.5025,7.949,6.0395,0.98,-1.33,1.26,0.8183,-9.6766,-0.8088,-1.4,-2.24,-1.19,0.0311,-0.0527,8.5856,-1.4656,-0.5115,-0.5344,-0.3352,-7.3765,-6.6583,-3.4275,1.0763,0.2366
24331.215,0.4786,7.9394,5.9868,0.14,-1.19,1.12,0.8614,-9.667,-1.4213,7.98,-0.63,-0.91,0.0982,-0.1221,8.4755,-1.4427,-0.4733,-0.7099,-0.3424,-7.2832,-6.7612,-3.2977,1.1756,0.3282
24421.489,0.5121,7.9681,6.0203,0.84,-1.19,0.98,0.8183,-9.7292,-1.0863,-6.09,-2.52,-1.26,0.0455,-0.1796,8.5688,-1.4046,-0.6565,-0.8015,-0.3591,-7.3191,-6.6966,-3.1145,1.084,0.313
24510.637,0.4929,7.9059,5.9916,0.49,-1.12,1.05,0.8566,-9.6574,-0.9523,5.88,-1.19,-0.91,0.0,-0.1149,8.5377,-1.3359,-0.4046,-0.6183,-0.3256,-7.3382,-6.7493,-3.0,1.1374,0.4198
24599.685,0.4929,7.992,6.0156,0.91,-1.4,0.98,0.8327,-9.7388,-1.3878,-3.15,-2.1,-1.19,-0.0096,-0.1197,8.5066,-1.1679,-0.3511,-0.4122,-0.3711,-7.2975,-6.7421,-3.3206,1.1603,0.4504
24690.468,0.4834,7.9442,6.006,0.0,-1.33,1.05,0.8327,-9.667,-1.1007,4.9,-1.26,-1.05,0.0192,-0.0886,8.5066,-1.3282,-0.6412,-0.5191,-0.3352,-7.3215,-6.8115,-3.2824,1.0229,0.3969
24778.246,0.469,7.9825,6.0251,1.12,-1.4,0.98,0.8566,-9.7101,-1.3448,-3.92,-1.82,-1.05,0.103,-0.1676,8.4803,-1.1985,-0.2366,-0.771,-0.2993,-7.3239,-6.6918,-3.374,1.084,0.4198
24898.523,0.4929,7.9107,5.9773,0.0,-1.12,1.33,0.8231,-9.6526,-0.7705,3.29,-1.89,-1.12,0.0527,-0.1269,8.5736,-1.313,-0.4656,-0.4885,-0.3376,-7.2712,-6.6272,-3.1221,1.0229,0.3893
24990.21,0.4929,7.9681,6.0203,1.33,-1.26,1.05,0.8375,-9.7053,-1.4836,2.24,-1.47,-0.98,0.0718,-0.1508,8.5808,-1.3817,-0.687,-0.4504,-0.3831,-7.288,-6.6463,-3.2137,1.1756,0.3893
25080.708,0.5121,7.9442,6.006,0.28,-1.26,1.19,0.8088,-9.6766,-0.7609,-2.38,-2.1,-1.26,-0.0503,-0.1173,8.5808,-1.3359,-0.6412,-0.6489,-0.3567,-7.3215,-6.7804,-3.4427,1.1527,0.3511
25168.939,0.4881,7.9346,6.0203,0.35,-1.26,0.84,0.8758,-9.7244,-1.3543,7.14,-1.05,-0.91,0.103,-0.1628,8.4994,-1.3817,-0.5573,-0.6336,-0.3352,-7.264,-6.7588,-3.1756,1.1603,0.458
25258.393,0.4929,7.9298,6.0347,0.42,-1.26,1.05,0.8423,-9.6861,-0.7561,-5.32,-2.38,-1.26,-0.0886,-0.146,8.5425,-1.3817,-0.6641,-0.4733,-0.3136,-7.3502,-6.7277,-3.2672,1.2672,0.313
25348.466,0.4738,7.925,5.9868,0.84,-1.33,1.12,0.8614,-9.6718,-1.4405,6.23,-0.98,-0.91,0.0048,-0.1915,8.5688,-1.3282,-0.8092,-0.3969,-0.3041,-7.3095,-6.6798,-3.145,0.916,0.4275
25439.699,0.5073,7.9681,6.0012,0.56,-1.26,1.05,0.8231,-9.734,-0.9619,-5.18,-2.38,-1.26,-0.067,-0.1077,8.5712,-1.4427,-0.6183,-0.6489,-0.2873,-7.3119,-6.6583,-3.1603,1.2137,0.5496
25560.323,0.4786,7.9202,5.9964,0.56,-1.26,0.98,0.8518,-9.6718,-1.139,7.42,-0.98,-0.91,-0.012,-0.182,8.4611,-1.2137,-0.4656,-0.3206,-0.3352,-7.2832,-6.7828,-3.3282,1.1069,0.5191
25650.697,0.4834,7.9872,6.0156,1.33,-1.33,1.12,0.8375,-9.7196,-1.3352,-5.04,-2.38,-1.26,0.0551,-0.1197,8.5066,-1.313,-0.3359,-0.7176,-0.4357,-7.2927,-6.6894,-3.1145,1.1756,0.4656
25741.259,0.4594,7.9059,5.9916,-0.21,-1.12,1.05,0.8327,-9.6718,-1.0337,4.83,-1.26,-0.98,0.0551,-0.1676,8.5641,-1.3969,-0.6107,-0.6947,-0.3543,-7.3239,-6.7277,-3.313,1.1298,0.3206
25829.874,0.4786,7.9729,6.0203,1.47,-1.47,0.91,0.8566,-9.7244,-1.3543,0.91,-1.68,-1.19,0.0263,-0.067,8.5473,-1.3511,-0.7176,-0.4351,-0.3256,-7.3215,-6.6798,-3.2901,1.1679,0.458
26009.728,0.4929,7.9585,6.0299,0.77,-1.26,1.05,0.8566,-9.7292,-1.6128,1.82,-1.61,-0.91,0.0215,-0.0742,8.4851,-1.4046,-0.8015,-0.542,-0.395,-7.3574,-6.7277,-3.2519,0.9466,0.2977
26189.847,0.4499,7.9633,6.0156,0.98,-1.33,0.91,0.8806,-9.7196,-1.4022,6.65,-0.98,-0.98,0.0192,-0.1053,8.5425,-1.4733,-0.5878,-0.5267,-0.3711,-7.3071,-6.7205,-3.2595,1.145,0.3588
26309.677,0.4881,7.949,6.006,0.42,-1.19,1.05,0.8566,-9.6814,-1.4501,7.07,-0.98,-0.98,-0.0144,-0.1221,8.5976,-1.5038,-0.6489,-0.5649,-0.3065,-7.276,-6.6631,-3.145,1.1527,0.3664
26400.723,0.4786,7.949,5.9821,0.77,-1.33,1.12,0.8231,-9.7005,-1.0193,-4.62,-2.24,-1.19,0.0551,-0.103,8.4539,-1.5573,-0.3969,-0.542,-0.3472,-7.2999,-6.6798,-3.4427,1.1145,0.3206
26491.964,0.5073,7.9825,6.0012,0.84,-1.33,1.26,0.8662,-9.6622,-1.0241,7.77,-0.91,-0.98,0.0168,-0.0934,8.5329,-1.3053,-0.458,-0.7863,-0.3136,-7.276,-6.8043,-3.2061,0.9924,0.6107
26581.062,0.4834,7.9059,5.9964,0.56,-1.12,0.98,0.8375,-9.7053,-1.2921,-4.97,-2.38,-1.12,0.067,-0.1844,8.4755,-1.3893,-0.5115,-0.3435,-0.3567,-7.2784,-6.7325,-3.3969,1.0763,0.458
26672.818,0.5121,7.9968,6.0203,1.54,-1.4,1.12,0.8566,-9.6766,-0.7178,5.6,-1.19,-0.91,0.0287,-0.182,8.4587,-1.3588,-0.6412,-0.6489,-0.3639,-7.3167,-6.6894,-3.313,1.0,0.2901
26851.316,0.4929,7.9825,6.0012,0.77,-1.26,0.91,0.8471,-9.7484,-1.3831,-0.7,-1.82,-1.12,-0.0455,-0.0886,8.5329,-1.5649,-0.8244,-0.3969,-0.34,-7.3143,-6.8307,-3.0229,1.2061,0.3664
26972.419,0.4929,7.9202,5.9916,0.49,-1.26,0.98,0.7944,-9.6526,-0.6891,-13.37,-1.89,-1.19,0.0431,-0.1006,8.5329,-1.2901,-0.5038,-0.7481,-0.3711,-7.2592,-6.7301,-3.2595,1.1908,0.4046
27058.603,0.4786,7.9729,6.006,0.91,-1.26,1.12,0.871,-9.7244,-1.4836,0.21,-1.33,-1.05,0.0072,-0.1484,8.5856,-1.4351,-0.6489,-0.3664,-0.3089,-7.2808,-6.6798,-3.1679,1.1603,0.4809
27150.686,0.5025,7.9202,6.006,0.42,-1.33,0.98,0.8231,-9.7053,-0.8806,-0.49,-1.96,-1.19,0.1053,-0.1652,8.4587,-1.313,-0.3435,-0.6794,-0.316,-7.2496,-6.7014,-3.2137,1.1145,0.2977
27239.587,0.4881,7.9825,6.0395,1.05,-1.4,0.98,0.8566,-9.734,-1.3783,4.55,-1.33,-1.05,0.0599,-0.0622,8.6119,-1.4046,-0.4962,-0.5115,-0.316,-7.3191,-6.7564,-3.542,1.0153,0.3969
27330.971,0.5025,7.949,5.9964,0.56,-1.33,1.19,0.8327,-9.6861,-0.9045,-2.8,-2.17,-1.26,-0.0024,-0.1341,8.5736,-1.4198,-0.6794,-0.4046,-0.3208,-7.3095,-6.6583,-3.313,1.0305,0.6107
27419.287,0.5025,7.9346,5.9964,0.35,-1.26,0.91,0.8662,-9.6814,-1.3256,5.39,-1.19,-0.98,0.0072,-0.1365,8.5162,-1.3435,-0.5496,-0.5038,-0.3448,-7.3598,-6.7852,-3.2595,1.1145,0.4733
27508.329,0.5073,7.9825,6.0251,1.33,-1.4,1.12,0.8471,-9.7149,-0.9571,-4.69,-2.31,-1.19,0.1245,-0.1293,8.497,-1.145,-0.4046,-0.5344,-0.3926,-7.3454,-6.7852,-3.1908,1.084,0.4198
27599.832,0.5121,7.9585,5.9916,0.35,-1.33,1.05,0.8327,-9.667,-1.1342,7.84,-1.05,-0.91,0.0287,-0.1484,8.4994,-1.3893,-0.771,-0.5573,-0.3591,-7.3047,-6.6679,-3.1603,1.0687,0.4504
27722.194,0.4929,7.9681,6.0299,0.77,-1.26,1.12,0.8088,-9.7484,-1.2203,-5.04,-2.24,-1.19,0.0287,-0.1269,8.5162,-1.4046,-0.4656,-0.374,-0.3328,-7.2688,-6.7205,-3.2595,0.9313,0.4275
27810.248,0.4738,7.9394,5.9916,0.35,-1.33,1.12,0.8183,-9.6431,-0.7944,4.55,-1.33,-0.98,0.079,-0.1341,8.6479,-1.2824,-0.5954,-0.5496,-0.2658,-7.3287,-6.6726,-3.2061,1.0076,0.3664
27900.606,0.4977,7.9825,6.006,1.19,-1.4,0.98,0.8423,-9.7292,-1.4644,0.21,-1.89,-1.05,0.0383,-0.0934,8.5784,-1.2595,-0.5725,-0.5573,-0.419,-7.3119,-6.7708,-3.1603,1.1527,0.2443
27989.865,0.4834,7.9394,6.0108,0.0,-1.12,1.12,0.7944,-9.6718,-0.7561,-0.49,-1.96,-1.12,0.0024,-0.2227,8.5186,-1.1908,-0.7481,-0.5878,-0.3424,-7.3287,-6.7014,-3.2595,1.0916,0.3893
28080.936,0.4929,7.9872,6.0203,1.19,-1.33,1.12,0.8423,-9.7101,-1.4836,0.49,-1.4,-1.05,0.0359,-0.0622,8.5305,-1.3282,-0.458,-0.6718,-0.3496,-7.3454,-6.6942,-3.1603,1.0458,0.1985
28198.923,0.4738,7.9537,5.9821,0.07,-1.26,1.19,0.8136,-9.6622,-0.7513,0.98,-2.1,-1.19,0.1077,-0.1053,8.5449,-1.3893,-0.626,-0.7099,-0.3855,-7.3358,-6.7373,-3.2977,1.313,0.4733
28257.871,0.4786,7.949,6.0203,0.35,-1.26,0.91,0.8806,-9.7053,-1.3974,3.85,-1.33,-0.98,-0.0215,-0.1652,8.521,-1.4046,-0.5954,-0.7405,-0.3615,-7.2688,-6.6295,-3.084,1.0916,0.3893
28377.974,0.4881,7.9585,6.006,0.91,-1.19,1.12,0.7992,-9.667,-0.8518,-4.55,-2.45,-1.26,0.091,-0.1245,8.4013,-1.4275,-0.2901,-0.7405,-0.3352,-7.2712,-6.5817,-3.2214,1.1221,0.3969
28468.961,0.4881,7.9346,6.006,0.35,-1.26,1.05,0.8949,-9.6957,-0.2584,7.56,-0.98,-0.98,0.103,-0.1077,8.5234,-1.5115,-0.2748,-0.5038,-0.3328,-7.2903,-6.699,-3.3664,1.0076,0.4962
28560.376,0.5121,7.9729,6.0156,0.42,-1.26,0.98,0.8518,-9.7244,-1.0193,-3.71,-2.17,-1.19,0.0168,-0.1293,8.5186,-1.2061,-0.6412,-0.626,-0.4118,-7.3478,-6.6702,-3.0382,0.9771,0.374
28650.685,0.4786,7.9298,6.0012,0.49,-1.19,1.19,0.8423,-9.6622,-1.072,6.93,-1.33,-0.98,0.0287,-0.1772,8.5377,-1.229,-0.6565,-0.626,-0.3376,-7.2736,-6.6702,-3.1908,1.3206,0.4733
28740.689,0.4786,7.9777,6.0156,1.19,-1.4,1.12,0.8471,-9.734,-1.2347,-4.83,-1.96,-1.19,0.0718,-0.1748,8.5162,-1.5191,-0.4809,-0.5802,-0.3184,-7.2568,-6.7445,-3.2595,1.1985,0.3435
28829.703,0.4594,7.9202,5.9964,-0.14,-1.12,0.98,0.8375,-9.6622,-0.7992,6.16,-1.19,-1.05,0.0215,-0.1604,8.406,-1.4809,-0.5344,-0.6489,-0.3041,-7.3143,-6.7684,-3.2824,1.1069,0.4122
28922.159,0.4977,7.992,6.0108,1.19,-1.33,1.12,0.8518,-9.7292,-1.4979,-1.12,-1.82,-1.12,-0.0646,-0.0982,8.4348,-1.4809,-0.6183,-0.6107,-0.3448,-7.2736,-6.6511,-3.1069,1.1985,0.3664
29009.591,0.4881,7.9346,6.0108,-0.14,-1.12,1.12,0.8231,-9.6574,-0.8518,0.91,-1.75,-1.12,0.103,-0.1939,8.4922,-1.4656,-0.8702,-0.7176,-0.3232,-7.2975,-6.7349,-3.1221,0.855,0.4427
29160.046,0.4929,7.9585,6.0395,1.33,-1.47,0.84,0.8662,-9.7244,-1.4501,2.52,-1.47,-1.05,0.0359,-0.1293,8.6359,-1.3817,-0.4885,-0.4885,-0.3615,-7.2975,-6.6655,-3.1298,1.0916,0.3511
29221.446,0.4977,7.9537,5.9773,0.35,-1.33,1.19,0.7848,-9.6191,-0.5408,1.61,-2.24,-1.19,0.0048,-0.1245,8.442,-1.4427,-0.7634,-0.4885,-0.3926,-7.2999,-6.7516,-3.1679,1.0153,0.3511
29308.135,0.469,7.949,6.0012,0.84,-1.4,0.98,0.8806,-9.7149,-1.5888,3.08,-1.47,-0.98,-0.0096,-0.1508,8.4755,-1.3282,-0.7099,-0.6489,-0.3543,-7.3215,-6.7062,-3.2519,0.9542,0.3817
29398.672,0.4977,7.925,6.0108,0.07,-1.12,1.12,0.8231,-9.7149,-0.7992,-3.08,-2.17,-1.19,0.0239,-0.17,8.5353,-1.3893,-0.5725,-0.5496,-0.3543,-7.2808,-6.8091,-3.374,1.1374,0.4198
29490.458,0.4881,7.9442,5.9725,0.63,-1.33,1.05,0.8518,-9.667,-1.1533,3.99,-1.4,-1.05,0.0072,-0.1221,8.5401,-1.2443,-0.687,-0.5954,-0.34,-7.3574,-6.7109,-3.2595,1.2137,0.3511
29579.988,0.4977,7.9681,6.0251,0.7,-1.4,1.12,0.8279,-9.7053,-1.0146,-2.8,-2.1,-1.19,0.0,-0.1221,8.5712,-1.5267,-0.4962,-0.6107,-0.3591,-7.2544,-6.7157,-3.229,1.1756,0.5267
29672.222,0.4738,7.9298,6.0012,0.42,-1.19,0.98,0.8566,-9.6814,-1.1533,5.74,-1.19,-0.91,0.0168,-0.1604,8.4946,-1.2672,-0.5725,-0.458,-0.316,-7.3047,-6.6559,-3.4046,1.0611,0.5038
29789.108,0.5073,8.0112,6.0012,1.33,-1.19,1.12,0.8327,-9.7053,-1.1438,-5.18,-2.1,-1.19,0.0383,-0.1796,8.5042,-1.3359,-0.3893,-0.5191,-0.3424,-7.3143,-6.7229,-3.2595,1.2748,0.5191
29880.057,0.4786,7.9107,5.9677,-0.07,-1.26,1.19,0.8614,-9.6431,-0.9045,6.3,-1.12,-1.05,0.0192,-0.1484,8.5665,-1.3664,-0.4427,-0.5725,-0.395,-7.3646,-6.7516,-3.1069,1.2061,0.4427
29968.865,0.4642,7.9777,6.0108,0.84,-1.33,0.98,0.8566,-9.7292,-1.407,-2.38,-2.03,-1.19,0.0048,-0.1628,8.6,-1.4046,-0.7405,-0.5267,-0.3352,-7.3047,-6.6679,-3.145,1.1145,0.3588
30058.186,0.5025,7.9681,5.9964,0.56,-1.33,1.12,0.8136,-9.6574,-0.6987,2.24,-1.47,-1.12,-0.0551,-0.1006,8.5042,-1.4275,-0.7939,-0.4656,-0.2921,-7.3023,-6.6607,-3.2137,1.0076,0.2824
30150.069,0.4738,7.9777,6.006,0.56,-1.33,0.98,0.8566,-9.7196,-1.4309,2.03,-1.61,-0.98,0.0958,-0.1652,8.5353,-1.4122,-0.5267,-0.5344,-0.3496,-7.3119,-6.7397,-3.3893,1.3053,0.4046
