timestamp,right_hand_Accel_X,right_hand_Accel_Y,right_hand_Accel_Z,right_hand_Gyro_X,right_hand_Gyro_Y,right_hand_Gyro_Z,left_hand_Accel_X,left_hand_Accel_Y,left_hand_Accel_Z,left_hand_Gyro_X,left_hand_Gyro_Y,left_hand_Gyro_Z,right_leg_Accel_X,right_leg_Accel_Y,right_leg_Accel_Z,right_leg_Gyro_X,right_leg_Gyro_Y,right_leg_Gyro_Z,left_leg_Accel_X,left_leg_Accel_Y,left_leg_Accel_Z,left_leg_Gyro_X,left_leg_Gyro_Y,left_leg_Gyro_Z
44424.651,0.3589,-6.8387,-6.786,0.7,-1.33,0.98,0.6365,-8.997,-3.6371,1.68,-1.75,-1.05,-0.0215,-0.1724,8.5449,-1.2901,-0.5496,-0.687,-9.2512,-0.1652,-0.4477,-3.2595,1.1985,0.4046
44515.206,0.3733,-6.8004,-6.8626,0.77,-1.26,0.98,0.6461,-9.0066,-3.6227,0.77,-1.75,-0.98,0.0622,-0.067,8.509,-1.0687,-0.5954,-0.7252,-9.1961,-0.1077,-0.3543,-3.2977,1.0153,0.2748
44577.383,0.3637,-6.8004,-6.9057,1.33,-1.61,1.4,0.6365,-8.997,-3.6179,4.76,-1.82,-0.91,0.0718,-0.1006,8.4539,-1.2137,-0.7099,-0.5344,-9.2536,-0.1269,-0.5267,-3.1908,1.0611,0.5496
44666.229,0.3733,-6.8148,-6.9583,-1.12,-1.4,1.12,0.6652,-9.0066,-3.5366,-0.21,-1.68,-0.98,0.0215,-0.146,8.5377,-1.2366,-0.3893,-0.3511,-9.2703,-0.1341,-0.4573,-3.2977,1.2443,0.4504
44756.07,0.3302,-6.8243,-6.853,0.63,-1.33,0.84,0.6604,-8.9827,-3.5127,1.33,-1.82,-1.05,-0.0239,-0.1437,8.6024,-1.2901,-0.5649,-0.6947,-9.2081,-0.1532,-0.4501,-3.2519,1.1908,0.3282
44815.56,0.3541,-6.8387,-6.8291,0.77,-1.33,1.05,0.6078,-9.0018,-3.5844,1.68,-1.68,-1.05,-0.0168,-0.1053,8.5401,-1.4504,-0.4656,-0.5267,-9.2919,-0.1077,-0.5004,-3.2061,1.0763,0.2366
44906.009,0.3446,-6.8483,-6.8339,0.35,-1.33,0.98,0.6078,-9.0401,-3.6706,0.84,-1.75,-1.12,0.0168,-0.1053,8.4994,-1.313,-0.5802,-0.7863,-9.2775,-0.0838,-0.4932,-3.1603,0.916,0.4351
44995.046,0.3494,-6.8339,-6.8674,0.98,-1.26,0.91,0.6604,-9.0114,-3.6514,-0.14,-1.68,-0.98,0.0503,-0.1796,8.5641,-1.3511,-0.6107,-0.6718,-9.244,-0.1437,-0.4381,-3.3053,1.0382,0.687
45055.257,0.3446,-6.8387,-6.8818,1.12,-1.12,1.05,0.6652,-9.0162,-3.5988,0.42,-1.89,-1.05,0.0311,-0.1197,8.5617,-1.3511,-0.4733,-0.5954,-9.2536,-0.1221,-0.4645,-3.1679,1.0382,0.5191
45144.7,0.3541,-6.7813,-6.8865,-0.07,-1.47,1.05,0.6556,-9.0162,-3.5557,0.91,-1.82,-1.05,0.0192,-0.1053,8.5234,-1.5115,-0.6794,-0.4427,-9.2656,-0.1221,-0.3519,-3.1374,1.3053,0.3588
45207.453,0.3494,-6.8435,-6.8195,0.07,-1.4,1.12,0.6173,-9.0209,-3.5797,1.4,-1.82,-1.05,-0.012,-0.103,8.5856,-1.3206,-0.5496,-0.374,-9.2799,-0.1149,-0.4262,-3.4733,1.145,0.4046
45296.588,0.3398,-6.8578,-6.8291,0.63,-1.4,0.98,0.6508,-9.0066,-3.5557,0.98,-1.75,-1.05,0.0287,-0.1221,8.509,-1.4656,-0.5191,-0.5267,-9.2799,-0.1077,-0.3759,-3.4351,1.0687,0.5115
45386.711,0.3446,-6.8243,-6.9296,0.77,-1.26,0.98,0.6413,-9.0114,-3.594,0.28,-1.75,-1.05,-0.0072,-0.1101,8.5329,-1.2824,-0.4427,-0.6794,-9.2536,-0.1604,-0.4022,-3.2748,0.9771,0.2901
45446.337,0.3254,-6.8243,-6.92,0.56,-1.26,1.05,0.67,-9.0401,-3.5844,-1.26,-1.89,-1.05,0.0144,-0.0766,8.5018,-1.3511,-0.6565,-0.4733,-9.2464,-0.1149,-0.4764,-3.3588,1.145,0.2519
45534.557,0.335,-6.853,-6.8339,0.56,-1.26,0.98,0.7083,-8.997,-3.5174,-0.21,-1.82,-0.98,-0.0599,-0.1173,8.5449,-1.4885,-0.4351,-0.4733,-9.2273,-0.1389,-0.4621,-3.374,1.2366,0.458
45626.648,0.3446,-6.81,-6.8578,0.77,-1.12,1.05,0.6317,-9.0066,-3.6467,2.45,-1.75,-0.98,0.067,-0.1676,8.5018,-1.1985,-0.4198,-0.458,-9.2703,-0.1389,-0.4429,-3.2977,1.2214,0.5725
45775.989,0.3541,-6.8387,-6.8243,0.63,-1.4,0.98,0.6461,-9.0114,-3.6658,1.96,-1.68,-1.12,-0.0215,-0.1867,8.5569,-1.2366,-0.5573,-0.5344,-9.3278,-0.091,-0.5291,-3.2901,1.084,0.313
45865.026,0.335,-6.8435,-6.9153,1.19,-1.12,0.98,0.6269,-9.0305,-3.6371,0.84,-1.68,-0.98,0.067,-0.067,8.5712,-1.3664,-0.4809,-0.6107,-9.2656,-0.146,-0.4501,-3.3206,1.0,0.5344
45925.116,0.3398,-6.786,-6.9009,0.28,-1.4,1.05,0.6652,-9.0114,-3.5366,-0.28,-1.75,-0.98,0.0383,-0.1317,8.5497,-1.2214,-0.626,-0.5954,-9.2871,-0.0982,-0.4142,-3.2214,1.2137,0.3282
46014.848,0.3589,-6.8195,-6.7908,0.21,-1.47,1.05,0.6556,-8.9874,-3.5031,0.91,-1.82,-0.98,0.0287,-0.1149,8.4587,-1.3511,-0.626,-0.5267,-9.2608,-0.1484,-0.4405,-3.2137,1.3053,0.3588
46075.937,0.3589,-6.8483,-6.8387,1.05,-1.26,1.05,0.6317,-9.0114,-3.5701,1.19,-1.75,-1.12,0.0144,-0.1101,8.5952,-1.374,-0.5725,-0.5649,-9.2943,-0.1341,-0.3041,-3.3817,1.1985,0.5573
46164.925,0.3589,-6.8148,-6.8818,0.91,-1.33,0.91,0.6461,-9.0162,-3.6132,1.96,-2.1,-1.12,0.0503,-0.1556,8.339,-1.4122,-0.4046,-0.4275,-9.2967,-0.1532,-0.395,-3.3588,1.1756,0.5496
46254.828,0.335,-6.8148,-6.8483,0.21,-1.4,1.12,0.6365,-9.0257,-3.6419,1.19,-1.96,-1.12,0.0048,-0.1293,8.5976,-1.2824,-0.4656,-0.374,-9.3015,-0.1413,-0.3879,-3.2672,1.2214,0.374
46319.254,0.3206,-6.8291,-6.8865,0.63,-1.19,0.91,0.6365,-8.997,-3.6419,-0.98,-1.75,-1.05,-0.0263,-0.1532,8.5617,-1.2672,-0.4733,-0.4656,-9.2344,-0.0934,-0.4118,-3.145,1.0992,0.4046
46404.681,0.3589,-6.8195,-6.8913,0.21,-1.33,1.05,0.6748,-8.9827,-3.5031,0.77,-1.68,-0.91,-0.0048,-0.1437,8.5665,-1.3359,-0.4885,-0.6641,-9.3063,-0.0838,-0.3448,-3.4122,1.1145,0.2901
46495.842,0.3589,-6.8243,-6.8291,0.21,-1.4,1.12,0.6173,-9.0114,-3.5892,2.59,-1.75,-1.12,0.0096,-0.1077,8.5665,-1.4885,-0.5878,-0.3435,-9.2847,-0.1389,-0.4142,-3.2519,1.1145,0.4962
46554.839,0.3541,-6.8626,-6.7813,0.91,-1.4,0.91,0.6221,-9.0162,-3.6467,1.4,-1.61,-1.12,0.0,-0.1652,8.576,-1.5344,-0.5267,-0.5878,-9.2751,-0.1149,-0.4525,-3.3588,1.145,0.4656
46644.986,0.3398,-6.8387,-6.8961,1.05,-1.19,0.98,0.6652,-9.0209,-3.6132,0.0,-1.75,-1.12,0.0024,-0.1389,8.4946,-1.3664,-0.4733,-0.6718,-9.2871,-0.1365,-0.3831,-3.1145,1.2672,0.2977
46705.079,0.3494,-6.8148,-6.8961,1.05,-1.19,0.98,0.6604,-8.9874,-3.5701,-0.21,-1.75,-0.91,0.0407,-0.1006,8.6,-1.3053,-0.687,-0.4427,-9.2919,-0.1173,-0.4262,-3.3969,1.0916,0.4351
46795.13,0.3302,-6.8195,-6.7717,0.21,-1.4,1.12,0.6652,-9.0018,-3.5653,0.56,-1.75,-0.98,-0.0048,-0.1197,8.4994,-1.458,-0.5802,-0.6183,-9.2847,-0.0958,-0.3807,-3.2061,1.2519,0.2824
46885.247,0.3446,-6.8626,-6.8291,0.56,-1.26,0.98,0.6556,-9.0114,-3.6036,1.61,-1.82,-1.05,0.0072,-0.1508,8.4851,-1.2824,-0.4733,-0.4733,-9.2847,-0.0766,-0.3543,-3.3435,1.3511,0.4275
46947.835,0.3781,-6.8243,-6.877,0.49,-1.47,1.05,0.6652,-9.0018,-3.661,2.24,-1.75,-1.12,0.0599,-0.1628,8.6024,-1.3206,-0.6947,-0.374,-9.3015,-0.0694,-0.5219,-2.9771,1.0611,0.3435
47034.384,0.3541,-6.8148,-6.8339,0.56,-1.33,0.98,0.6173,-9.0305,-3.6658,1.4,-1.75,-1.05,0.012,-0.1077,8.509,-1.2214,-0.542,-0.5954,-9.2967,-0.1796,-0.431,-3.2748,1.2061,0.3282
47124.783,0.335,-6.8195,-6.8674,0.77,-1.26,0.98,0.67,-9.0449,-3.6036,0.7,-1.75,-1.05,0.0072,-0.1269,8.5665,-1.2824,-0.4962,-0.4885,-9.2273,-0.1125,-0.3711,-3.3664,1.0992,0.2901
47186.301,0.3302,-6.7908,-6.9248,0.07,-1.4,1.05,0.6556,-9.0018,-3.5127,0.14,-1.82,-0.91,-0.0168,-0.1532,8.4946,-1.4885,-0.6794,-0.5725,-9.2584,-0.0982,-0.4262,-3.1221,1.1069,0.5496
47306.305,0.3302,-6.8291,-6.8148,0.0,-1.47,1.05,0.6508,-9.0066,-3.4983,1.05,-1.75,-0.98,0.0359,-0.1508,8.509,-1.2443,-0.8015,-0.4427,-9.2871,-0.1389,-0.4142,-3.374,1.0382,0.3588
47366.084,0.3589,-6.853,-6.8578,0.84,-1.12,1.05,0.6508,-9.0209,-3.6562,1.82,-1.75,-1.12,0.0263,-0.1125,8.5353,-1.1527,-0.4275,-0.4962,-9.3111,-0.146,-0.4166,-3.2901,1.0992,0.5649
47426.091,0.3446,-6.8435,-6.9344,1.12,-1.05,0.84,0.6604,-9.0018,-3.6467,0.35,-1.68,-0.98,-0.0144,-0.1245,8.5952,-1.2824,-0.7786,-0.5725,-9.2823,-0.1293,-0.3472,-3.1832,1.1985,0.5038
47516.124,0.3398,-6.8004,-6.9057,0.42,-1.33,0.84,0.6269,-9.0449,-3.6036,1.54,-2.38,-1.33,-0.0503,-0.1293,8.5736,-1.374,-0.3588,-0.4504,-9.3039,-0.0718,-0.3711,-3.1908,0.9466,0.5038
47577.709,0.3398,-6.8435,-6.7908,0.35,-1.47,0.91,0.6796,-8.9779,-3.6897,2.1,-1.96,-1.26,-0.0431,-0.1652,8.5976,-1.458,-0.5038,-0.6107,-9.2823,-0.1101,-0.4597,-3.2748,1.0382,0.3893
47666.083,0.3494,-6.8387,-6.8483,0.21,-1.4,1.05,0.6508,-8.9922,-3.5462,1.82,-1.75,-1.12,0.0168,-0.1508,8.5305,-1.4504,-0.8092,-0.6947,-9.3254,-0.1317,-0.4238,-3.2977,1.0763,0.4504
47756.569,0.3494,-6.8243,-6.8961,0.14,-1.33,1.05,0.6269,-9.0114,-3.5749,2.1,-1.68,-1.12,0.0862,-0.1341,8.5904,-1.4275,-0.6565,-0.6947,-9.2823,-0.1077,-0.4381,-3.1603,1.1221,0.3588
47817.259,0.3398,-6.8291,-6.853,0.84,-1.4,0.98,0.6221,-9.0353,-3.661,1.82,-1.68,-1.05,-0.0239,-0.1389,8.5497,-1.0153,-0.4198,-0.626,-9.2009,-0.1149,-0.4597,-3.2672,1.1832,0.4427
47906.699,0.3302,-6.8052,-6.92,0.98,-1.19,0.91,0.6748,-8.9922,-3.6084,-0.56,-1.82,-1.12,0.0263,-0.103,8.5114,-1.229,-0.6565,-0.4809,-9.2536,-0.0814,-0.4238,-3.2061,1.1374,0.3664
47994.515,0.3685,-6.8195,-6.8722,0.21,-1.47,1.12,0.6796,-8.9874,-3.5509,-0.42,-1.75,-0.98,-0.0527,-0.1197,8.4946,-1.2214,-0.5878,-0.374,-9.2057,-0.1173,-0.4501,-3.1527,1.2672,0.4198
48054.744,0.335,-6.8243,-6.7286,0.21,-1.4,1.05,0.6461,-9.0257,-3.5797,1.4,-1.68,-1.05,-0.0144,-0.146,8.5497,-1.313,-0.5344,-0.7481,-9.2608,-0.0694,-0.3831,-3.1985,1.4046,0.4046
48144.184,0.3494,-6.8387,-6.8578,0.35,-1.4,1.05,0.6365,-9.0305,-3.6658,2.1,-1.82,-1.19,0.0646,-0.1437,8.5856,-1.4046,-0.5038,-0.5115,-9.2512,-0.1652,-0.3998,-3.3893,1.0611,0.4351
48235.153,0.3589,-6.8052,-6.9105,0.84,-1.19,0.91,0.6317,-9.0257,-3.6993,2.17,-1.54,-1.12,0.0072,-0.1149,8.4827,-1.4275,-0.771,-0.6031,-9.2656,-0.1077,-0.4118,-3.3588,1.1679,0.4122
48295.285,0.3302,-6.8148,-6.8722,0.42,-1.26,1.12,0.6317,-9.0449,-3.6227,0.63,-1.68,-1.05,-0.0096,-0.1221,8.5258,-1.2672,-0.6565,-0.5191,-9.3134,-0.1149,-0.3639,-3.2824,1.145,0.4275
48384.142,0.3302,-6.8339,-6.8818,0.56,-1.19,0.91,0.6269,-9.0114,-3.5797,0.14,-1.89,-1.05,0.0168,-0.1724,8.5066,-1.3969,-0.542,-0.6565,-9.3661,-0.0359,-0.3831,-3.3664,1.1908,0.4885
48444.908,0.3494,-6.8148,-6.8674,0.21,-1.33,0.98,0.6508,-8.9874,-3.4839,-0.14,-1.82,-0.98,0.0024,-0.1101,8.6119,-1.3893,-0.6641,-0.5878,-9.2943,-0.1077,-0.3903,-3.1985,1.1908,0.4962
48534.364,0.3685,-6.8243,-6.8195,0.28,-1.47,1.12,0.6413,-9.0257,-3.5988,2.24,-1.68,-1.05,-0.0287,-0.1891,8.5473,-1.3969,-0.4122,-0.2824,-9.244,-0.0886,-0.419,-3.4122,1.2672,0.4427
48625.874,0.3685,-6.853,-6.8626,1.05,-1.26,0.98,0.6221,-9.0449,-3.6993,0.98,-1.82,-1.05,0.0,-0.1053,8.5904,-1.2977,-0.4962,-0.3206,-9.2536,-0.146,-0.5124,-3.229,1.0611,0.458
48686.1,0.3398,-6.8387,-6.9153,0.91,-1.26,0.91,0.67,-9.0018,-3.6562,17.5,-1.68,-0.91,0.0407,-0.1221,8.4635,-1.2901,-0.5191,-0.6412,-9.2296,-0.1293,-0.4405,-3.2443,1.2977,0.6183
48775.821,0.3494,-6.8004,-6.8243,0.28,-1.54,1.19,0.6413,-9.0066,-3.6227,0.28,-1.75,-1.05,0.0575,-0.1413,8.5665,-1.542,-0.5496,-0.5038,-9.2703,-0.146,-0.3352,-3.2824,0.9618,0.4656
48865.914,0.3446,-6.8291,-6.7621,0.28,-1.4,1.19,0.6508,-9.0018,-3.5605,1.33,-1.75,-1.05,0.0551,-0.1197,8.509,-1.3206,-0.4351,-0.5878,-9.256,-0.182,-0.4262,-3.1832,1.1679,0.4504
48925.974,0.3733,-6.8243,-6.8004,0.7,-1.4,0.98,0.6413,-9.0162,-3.5892,2.31,-1.68,-1.05,0.0,-0.0982,8.4874,-1.3435,-0.687,-0.4656,-9.2919,-0.1101,-0.51,-3.3664,1.2214,0.4809
49015.358,0.3685,-6.7956,-6.8961,0.49,-1.4,1.05,0.6269,-9.0257,-3.6227,1.75,-1.68,-0.91,0.0072,-0.1006,8.5353,-1.0916,-0.5344,-0.4885,-9.2464,-0.1053,-0.4334,-3.4351,1.1985,0.2824
49076.143,0.335,-6.8339,-6.8435,0.77,-1.4,0.91,0.6413,-9.0353,-3.6084,0.56,-1.75,-1.05,-0.0838,-0.1293,8.5425,-1.2901,-0.6489,-0.6336,-9.2464,-0.17,-0.4501,-3.2824,1.2061,0.4656
49165.758,0.3494,-6.81,-6.9105,0.56,-1.19,0.91,0.6748,-9.0018,-3.5797,-0.91,-1.75,-1.05,-0.0287,-0.1508,8.5688,-1.4351,-0.3969,-0.542,-9.2943,-0.1221,-0.4597,-3.1756,1.0076,0.4656
49255.62,0.3685,-6.8195,-6.8483,0.21,-1.4,1.12,0.6748,-9.0162,-3.5127,0.07,-1.68,-1.05,0.0646,-0.146,8.4587,-1.5725,-0.8321,-0.626,-9.2392,-0.1365,-0.4836,-3.2366,1.3206,0.2977
49316.523,0.3589,-6.853,-6.7765,0.56,-1.4,0.98,0.6556,-9.0401,-3.6754,2.1,-1.61,-1.05,0.0263,-0.0862,8.5018,-1.4275,-0.5802,-0.5267,-9.2608,-0.1053,-0.4549,-3.374,1.0382,0.3053
49405.96,0.3637,-6.8435,-6.8722,0.77,-1.26,0.98,0.6413,-9.0449,-3.6658,1.4,-1.75,-1.05,-0.012,-0.1748,8.5425,-1.4275,-0.4504,-0.5802,-9.2727,-0.1484,-0.4812,-3.3893,1.0992,0.5802
49495.584,0.3541,-6.8052,-6.9153,0.42,-1.26,0.84,0.6604,-9.0305,-3.6802,0.91,-1.82,-1.05,-0.0622,-0.146,8.5569,-1.3282,-0.542,-0.5649,-9.2009,-0.1269,-0.4956,-3.4885,1.1221,0.4198
49556.14,0.3398,-6.8148,-6.8243,-0.07,-1.54,0.98,0.6269,-9.0257,-3.5797,0.49,-1.68,-0.98,0.0287,-0.1676,8.5186,-1.5191,-0.5191,-0.4809,-9.2727,-0.1149,-0.407,-3.3588,1.0611,0.4275
49646.084,0.3398,-6.81,-6.5803,2.24,-0.98,0.91,0.6652,-8.9444,-3.5079,2.24,-1.47,-1.05,0.0192,-0.1437,8.5545,-1.4504,-0.6031,-0.5038,-9.335,-0.1077,-0.3687,-3.1603,1.1527,0.4046
49734.37,0.3781,-6.8243,-6.8483,0.0,-1.54,1.12,0.6461,-9.0066,-3.5031,1.12,-1.89,-1.19,0.0048,-0.1269,8.4779,-1.374,-0.5496,-0.5649,-9.3134,-0.1556,-0.431,-3.3206,1.1985,0.3664
49796.263,0.3589,-6.8387,-6.786,0.7,-1.47,1.12,0.6269,-9.0257,-3.7041,1.12,-1.68,-1.12,0.0263,-0.1221,8.5473,-1.3893,-0.542,-0.5649,-9.2464,-0.1245,-0.4357,-3.2137,1.0611,0.7023
49885.013,0.3302,-6.8243,-6.8865,0.77,-1.33,0.77,0.6269,-9.0114,-3.6179,0.21,-1.75,-1.12,0.0311,-0.1197,8.4994,-1.2901,-0.626,-0.4733,-9.2416,-0.1341,-0.4334,-3.3588,1.1221,0.4427
49944.891,0.335,-6.8004,-6.9488,0.07,-1.47,1.12,0.6987,-9.0209,-3.5509,-0.21,-1.75,-0.91,-0.0168,-0.1652,8.5617,-1.3053,-0.5649,-0.7023,-9.2512,-0.067,-0.4836,-3.374,1.0916,0.4427
50035.613,0.3302,-6.81,-6.7813,0.35,-1.61,1.05,0.6652,-8.9874,-3.6754,0.63,-1.75,-0.98,0.0287,-0.1197,8.4946,-1.3969,-0.5802,-0.5191,-9.2847,-0.1532,-0.4262,-3.2977,1.1298,0.5191
50125.022,0.335,-6.8387,-6.8818,0.63,-1.33,1.05,0.6556,-9.0018,-3.5749,1.61,-1.82,-0.98,-0.0072,-0.1293,8.5449,-1.2061,-0.5802,-0.5954,-9.2584,-0.0958,-0.4477,-3.084,1.1756,0.4733
50185.953,0.3302,-6.7813,-6.8148,0.21,-1.47,1.12,0.6508,-8.9683,-3.661,2.31,-1.82,-1.05,-0.0144,-0.1269,8.4994,-1.1756,-0.4656,-0.5267,-9.2536,-0.0742,-0.4214,-3.0687,1.2824,0.313
50274.172,0.2967,-6.8578,-6.8195,1.47,-1.12,0.84,0.6413,-9.0401,-3.661,0.77,-1.68,-0.98,0.0,-0.1604,8.5066,-1.4427,-0.5496,-0.6336,-9.256,-0.103,-0.4118,-3.229,1.0305,0.3359
50364.553,0.3398,-6.8195,-6.987,2.1,-0.84,0.77,0.6652,-9.0114,-3.6514,-0.91,-1.82,-0.98,0.0168,-0.17,8.5952,-1.4504,-0.7481,-0.4427,-9.2775,-0.1006,-0.3567,-3.2214,1.2901,0.4122
50425.87,0.3446,-6.8004,-6.8961,0.84,-1.33,1.12,0.7035,-9.0018,-3.527,-0.98,-1.68,-0.84,0.067,-0.1077,8.6431,-1.145,-0.7099,-0.542,-9.2033,-0.1532,-0.3424,-3.229,1.2061,0.5344
50514.616,0.3398,-6.8291,-6.8004,-0.07,-1.54,1.12,0.6269,-9.0114,-3.5318,1.12,-1.75,-0.98,-0.0096,-0.1963,8.5042,-1.2901,-0.4046,-0.5344,-9.2895,-0.0694,-0.431,-3.3588,1.1908,0.6794
50574.991,0.3781,-6.853,-6.8578,0.63,-1.47,1.05,0.6365,-9.0305,-3.6084,0.07,-2.73,-1.75,0.0263,-0.1844,8.509,-1.4504,-0.6412,-0.6641,-9.2344,-0.103,-0.5171,-3.2672,1.2214,0.374
50666.543,0.3637,-6.7956,-6.8626,0.28,-1.54,1.26,0.6413,-8.9827,-3.6084,0.98,-1.82,-1.05,-0.0168,-0.1317,8.5784,-1.3588,-0.8321,-0.5115,-9.244,-0.1077,-0.407,-3.1679,0.9313,0.5191
50755.948,0.335,-6.81,-6.8052,-0.21,-1.54,0.98,0.6413,-9.0353,-3.5653,0.98,-1.96,-1.26,0.0407,-0.0862,8.4539,-1.229,-0.4122,-0.3588,-9.2536,-0.1149,-0.3639,-3.229,0.9847,0.3282
50817.608,0.3302,-6.8291,-6.8578,0.42,-1.33,1.05,0.6652,-9.0209,-3.594,0.63,-1.89,-1.12,0.012,-0.1341,8.5688,-1.3511,-0.5191,-0.3359,-9.3039,-0.1341,-0.4453,-3.2977,0.9924,0.6183
50904.881,0.3446,-6.8195,-6.8674,0.35,-1.47,1.12,0.6556,-8.997,-3.5414,0.98,-1.75,-1.05,0.0742,-0.1484,8.5569,-1.4046,-0.5191,-0.6031,-9.2823,-0.1269,-0.3735,-3.0611,1.084,0.3206
50994.759,0.3446,-6.8291,-6.877,0.28,-1.4,1.05,0.6221,-9.0401,-3.5892,1.61,-1.96,-1.12,0.0455,-0.1676,8.4755,-1.2137,-0.4962,-0.4733,-9.3134,-0.1389,-0.5267,-3.229,1.2061,0.3588
51054.049,0.3733,-6.853,-6.9009,1.12,-1.12,0.84,0.6365,-9.0592,-3.6371,1.61,-1.75,-1.12,0.012,-0.1437,8.5138,-1.3435,-0.5954,-0.5573,-9.3158,-0.1796,-0.3855,-3.0687,1.2061,0.2977
51174.667,0.3446,-6.8291,-6.9009,0.56,-1.33,0.91,0.67,-9.0209,-3.6227,0.42,-1.96,-1.05,-0.0168,-0.1724,8.5545,-1.3282,-0.5496,-0.6107,-9.2991,-0.1508,-0.3783,-3.3817,1.145,0.458
51234.093,0.3589,-6.8291,-6.8626,0.42,-1.26,0.98,0.6652,-9.0353,-3.5557,-0.07,-1.75,-1.05,-0.0599,-0.1077,8.5617,-1.2672,-0.5344,-0.3435,-9.2368,-0.1508,-0.3807,-3.2519,1.0,0.4275
51294.623,0.3302,-6.8483,-6.8243,0.63,-1.26,0.98,0.6508,-9.0114,-3.5797,0.7,-1.75,-0.98,-0.0239,-0.0862,8.4467,-1.2672,-0.5573,-0.5954,-9.2799,-0.1125,-0.4405,-3.2443,1.3206,0.4962
51384.261,0.3541,-6.8339,-6.8339,0.63,-1.26,1.05,0.6604,-9.0162,-3.5557,0.98,-1.82,-1.05,0.0742,-0.1652,8.4659,-1.2061,-0.458,-0.626,-9.2536,-0.0742,-0.3735,-3.3206,1.145,0.5191
51447.205,0.3589,-6.8339,-6.8004,0.14,-1.4,1.05,0.6173,-9.0353,-3.6419,2.17,-1.68,-1.05,0.0239,-0.1173,8.4204,-1.4275,-0.6718,-0.5267,-9.2775,-0.1484,-0.3448,-3.4275,1.1069,0.3817
51534.556,0.3302,-6.8483,-6.8865,0.91,-1.33,0.77,0.6461,-9.0497,-3.6562,0.28,-2.1,-1.33,0.0335,-0.146,8.4779,-1.229,-0.5496,-0.4351,-9.2488,-0.1389,-0.4262,-3.1985,1.1069,0.3817
51624.96,0.335,-6.8148,-6.877,0.35,-1.4,1.12,0.6843,-8.9922,-3.5844,0.21,-1.96,-1.12,0.0383,-0.1484,8.521,-1.4122,-0.3664,-0.4656,-9.2273,-0.1101,-0.4788,-3.2748,1.0992,0.3206
51688.357,0.3063,-6.8483,-6.9679,0.56,-1.26,0.98,0.6413,-9.0114,-3.5749,0.84,-1.96,-1.05,0.012,-0.1149,8.5281,-1.229,-0.5496,-0.6107,-9.3015,-0.0742,-0.4094,-3.4351,1.2672,0.3969
51775.666,0.335,-6.8578,-6.7908,0.7,-1.26,0.91,0.6461,-9.0544,-3.594,0.98,-1.68,-0.98,0.0575,-0.1221,8.5856,-1.4275,-0.4733,-0.4733,-9.2967,-0.0934,-0.4046,-3.1832,1.0916,0.4351
51865.914,0.3398,-6.8148,-6.9057,0.07,-1.12,0.91,0.6413,-9.0305,-3.5701,1.47,-1.82,-1.05,0.0383,-0.1484,8.5808,-1.4122,-0.5344,-0.6107,-9.2177,-0.0934,-0.3735,-3.3359,1.2443,0.1756
51926.772,0.3302,-6.8387,-6.8818,0.7,-1.26,0.98,0.6652,-9.0162,-3.6132,0.56,-1.68,-1.12,-0.0479,-0.1365,8.5018,-1.2519,-0.7023,-0.5496,-9.2967,-0.1365,-0.5148,-3.1221,1.3206,0.374
52015.998,0.3541,-6.8004,-6.8722,-0.35,-1.54,0.98,0.6413,-9.0353,-3.5797,-0.21,-1.82,-1.12,0.0048,-0.1389,8.5569,-1.4427,-0.5802,-0.5649,-9.2823,-0.1676,-0.4286,-3.229,0.9847,0.5649
52104.036,0.3111,-6.8291,-6.9392,0.98,-1.19,0.84,0.6891,-8.997,-3.5509,0.0,-1.89,-1.05,-0.0072,-0.1365,8.5665,-1.458,-0.542,-0.4656,-9.2536,-0.1532,-0.3879,-3.3588,1.1756,0.4427
52169.141,0.3446,-6.8435,-6.8339,0.63,-1.4,1.12,0.6652,-9.0305,-3.5988,1.89,-1.82,-1.05,0.0527,-0.1437,8.5258,-1.4351,-0.6107,-0.458,-9.2991,-0.0455,-0.3663,-3.1908,1.1221,0.5878
52254.392,0.3589,-6.8435,-6.8148,1.05,-1.4,0.98,0.6365,-9.0162,-3.661,1.89,-1.68,-1.12,0.0,-0.1796,8.4946,-1.3588,-0.4962,-0.4504,-9.2392,-0.0958,-0.4262,-3.1527,1.1069,0.3511
52315.67,0.3254,-6.8387,-6.8626,0.77,-1.33,1.05,0.6365,-9.0209,-3.6036,0.77,-1.68,-1.05,-0.0503,-0.1245,8.5497,-1.4809,-0.5191,-0.5267,-9.2273,-0.0958,-0.4166,-3.3053,1.0076,0.3053
52404.7,0.3159,-6.8052,-6.9105,0.28,-1.33,1.05,0.67,-9.0257,-3.5844,0.42,-1.75,-1.05,0.0263,-0.1389,8.588,-1.2519,-0.5649,-0.5878,-9.2249,-0.1389,-0.3543,-3.2901,1.1832,0.4122
52494.606,0.3302,-6.8195,-6.8387,0.42,-1.4,1.12,0.67,-9.0018,-3.5318,0.35,-1.75,-1.05,0.0359,-0.0958,8.6143,-1.313,-0.6489,-0.6641,-9.2703,-0.0982,-0.4381,-3.1985,1.2214,0.313
52554.989,0.3589,-6.8148,-6.8626,0.84,-1.26,0.98,0.6413,-9.0162,-3.5892,1.19,-1.89,-1.12,0.0646,-0.1245,8.5377,-1.2214,-0.4809,-0.4656,-9.2775,-0.0982,-0.4812,-3.1298,1.1832,0.4656
